spot,temp,pH,DO,BOD,EC,TN,DTN,NO3N,NH3N,TP,DTP,PO4P,TOC,Cl,d15N,d18O,source,TN/TP,TOC/TN,Cl/TN,d15N/d18O,NH3N/NO3N,NO3N/Cl
JS-11,30.4,7.4,7.4,0.7,131.0,1.416,1.336,1.062,0.084,0.151,0.119,0.116,2.8,7.294,9.8,5.49,생활하수/처리수 영향,9.37748344370861,1.9774011299435028,5.151129943502825,1.785063752276867,0.07909604519774012,0.14559912256649302
JS-12,30.4,7.5,8.0,0.5,116.0,1.075,1.006,0.874,0.023,0.029,0.011,0.004,2.1,4.823,7.64,3.6,토양-질소 기원,37.068965517241374,1.9534883720930234,4.486511627906977,2.1222222222222222,0.02631578947368421,0.18121501140369065
JS-13,29.6,7.7,8.4,0.6,126.0,1.217,1.183,0.993,0.03,0.082,0.059,0.052,2.3,6.197,8.89,4.53,생활하수/처리수 영향,14.841463414634147,1.8898931799506982,5.092029580936729,1.9624724061810155,0.030211480362537763,0.16023882523801838
JS-14,30.2,7.2,7.2,1.4,185.0,1.125,1.029,0.486,0.201,0.193,0.118,0.113,4.6,9.327,8.78,3.66,생활하수/처리수 영향,5.829015544041451,4.088888888888889,8.290666666666667,2.3989071038251364,0.4135802469135803,0.05210678674815053
JS-15,31.0,7.0,6.4,0.8,120.0,1.099,1.018,0.807,0.035,0.09,0.068,0.058,2.5,6.8,8.91,3.92,생활하수/처리수 영향,12.211111111111112,2.2747952684258417,6.1874431301182895,2.2729591836734695,0.04337050805452292,0.1186764705882353
JS-16,29.5,7.0,7.3,1.2,144.0,0.944,0.847,0.516,0.103,0.087,0.046,0.031,3.6,7.8,8.86,3.47,생활하수/처리수 영향,10.85057471264368,3.813559322033899,8.26271186440678,2.5533141210374635,0.1996124031007752,0.06615384615384616
JS-17,30.5,7.1,6.6,0.9,124.0,1.174,1.115,0.866,0.043,0.119,0.091,0.084,2.7,6.944,9.4,3.55,생활하수/처리수 영향,9.865546218487395,2.2998296422487225,5.914821124361159,2.647887323943662,0.04965357967667436,0.12471198156682027
JS-18,27.0,7.0,6.9,0.7,204.0,1.655,1.598,1.452,0.024,0.039,0.024,0.017,2.4,6.931,10.18,2.07,생활하수/처리수 영향,42.43589743589744,1.4501510574018126,4.187915407854985,4.917874396135266,0.01652892561983471,0.2094935795700476
JS-19,31.6,7.8,8.7,1.4,127.0,0.936,0.834,0.639,0.026,0.089,0.055,0.045,2.9,6.781,9.58,3.37,생활하수/처리수 영향,10.51685393258427,3.098290598290598,7.244658119658119,2.8427299703264093,0.0406885758998435,0.09423388880696063
JS-20,31.3,7.6,7.5,1.5,217.0,1.655,1.566,1.175,0.076,0.101,0.057,0.045,3.3,9.865,9.19,3.42,생활하수/처리수 영향,16.386138613861384,1.9939577039274923,5.960725075528701,2.6871345029239766,0.06468085106382979,0.11910795742524075
JS-21,31.1,7.2,7.0,1.5,180.0,1.796,1.742,1.313,0.161,0.114,0.085,0.075,3.4,11.118,10.18,2.82,생활하수/처리수 영향,15.75438596491228,1.8930957683741647,6.190423162583519,3.6099290780141846,0.12261995430312263,0.11809677999640222
JS-22,29.5,7.4,7.4,0.9,281.0,1.255,1.219,0.864,0.037,0.056,0.042,0.033,3.1,27.504,18.36,-1.54,생활하수/처리수 영향,22.410714285714285,2.470119521912351,21.91553784860558,-11.922077922077921,0.04282407407407407,0.031413612565445025
JS-23,31.5,7.3,7.5,1.8,200.0,1.999,1.905,1.39,0.151,0.188,0.141,0.133,3.6,11.017,9.26,2.59,생활하수/처리수 영향,10.632978723404255,1.8009004502251125,5.511255627813906,3.5752895752895753,0.10863309352517986,0.12616864845239176
JS-24,30.3,7.1,7.6,1.2,188.0,1.25,1.206,0.761,0.089,0.102,0.072,0.056,3.8,8.029,7.7,2.22,토양-질소 기원,12.254901960784315,3.04,6.4232,3.468468468468468,0.11695137976346912,0.09478141736206253
JS-25,31.1,7.4,8.0,1.9,197.0,1.77,1.674,1.271,0.065,0.155,0.102,0.091,3.5,10.679,8.88,3.25,생활하수/처리수 영향,11.419354838709678,1.9774011299435028,6.033333333333333,2.7323076923076925,0.05114083398898506,0.11901863470362392
JS-26,28.8,7.0,7.4,1.0,155.0,1.349,1.272,0.94,0.023,0.101,0.075,0.067,4.2,7.823,7.78,2.31,토양-질소 기원,13.356435643564355,3.1134173461823575,5.799110452186805,3.367965367965368,0.02446808510638298,0.12015850696663682
JS-27,31.8,7.4,8.9,1.5,209.0,2.045,1.956,1.575,0.037,0.161,0.123,0.115,3.5,11.242,10.16,5.48,생활하수/처리수 영향,12.701863354037267,1.7114914425427874,5.497310513447434,1.854014598540146,0.02349206349206349,0.14009962640099624
JS-28,26.9,7.3,7.4,1.1,219.0,3.087,3.064,2.59,0.041,0.135,0.093,0.084,4.0,9.698,6.4,4.04,토양-질소 기원,22.866666666666667,1.295756397797214,3.1415613864593457,1.5841584158415842,0.015830115830115832,0.2670653743039802
JS-29,30.9,7.6,8.6,2.2,195.0,1.895,1.787,1.432,0.046,0.14,0.089,0.077,3.9,10.549,8.77,4.63,생활하수/처리수 영향,13.535714285714285,2.058047493403694,5.566754617414247,1.8941684665226781,0.03212290502793296,0.1357474642146175
JS-30,24.7,8.2,4.8,0.7,198.0,1.09,0.997,0.833,0.018,0.055,0.041,0.035,2.4,9.703,13.99,6.17,생활하수/처리수 영향,19.81818181818182,2.201834862385321,8.90183486238532,2.26742301458671,0.02160864345738295,0.08584973719468206
JS-31,30.8,7.3,6.3,2.7,180.0,1.724,1.615,1.307,0.027,0.114,0.076,0.07,3.4,10.162,9.02,4.45,생활하수/처리수 영향,15.12280701754386,1.9721577726218098,5.894431554524362,2.0269662921348313,0.020657995409334353,0.1286164140917142
JS-32,29.6,8.9,5.0,1.3,213.0,1.924,1.847,1.182,0.247,0.289,0.246,0.229,4.6,12.733,9.96,4.86,생활하수/처리수 영향,6.657439446366782,2.3908523908523907,6.617983367983369,2.049382716049383,0.2089678510998308,0.0928296552265766
JS-33,31.0,8.8,7.3,1.5,282.0,2.442,2.353,1.624,0.26,0.17,0.118,0.104,4.1,30.185,10.63,2.47,생활하수/처리수 영향,14.364705882352942,1.6789516789516787,12.36076986076986,4.303643724696356,0.16009852216748768,0.053801557064767275
JS-34,31.8,9.1,8.0,1.4,180.0,1.568,1.56,1.233,0.04,0.128,0.093,0.085,3.5,10.728,9.52,4.3,생활하수/처리수 영향,12.25,2.232142857142857,6.841836734693877,2.213953488372093,0.032441200324412,0.11493288590604028
JS-35,31.3,9.5,6.7,1.4,194.0,1.896,1.792,1.335,0.089,0.178,0.124,0.122,3.9,11.643,9.29,4.0,생활하수/처리수 영향,10.651685393258427,2.0569620253164556,6.140822784810127,2.3225,0.06666666666666667,0.11466116980159752
JS-36,31.9,9.3,7.9,1.5,192.0,2.032,1.907,1.589,0.041,0.159,0.111,0.098,3.7,11.913,10.68,3.97,생활하수/처리수 영향,12.779874213836479,1.8208661417322836,5.862696850393701,2.690176322418136,0.025802391441157962,0.13338369848065137
JS-20B,28.2,7.4,7.1,8.9,293.0,7.461,6.693,3.921,2.302,0.462,0.209,0.174,7.6,33.569,12.98,2.63,생활하수/처리수 영향,16.149350649350648,1.0186302104275566,4.499262833400349,4.935361216730039,0.5870951287936751,0.11680419434597394
JS-22B,27.9,7.1,7.4,0.8,440.0,2.917,2.895,1.296,1.158,0.036,0.019,0.008,3.7,60.531,20.47,1.22,축산분뇨(직접유출),81.02777777777779,1.2684264655467947,20.7511141583819,16.778688524590162,0.8935185185185184,0.021410516925211877
JS-1,25.3,7.6,7.9,1.0,134.0,0.583,0.487,0.348,0.049,0.06,0.029,0.014,2.9,11.195,7.02,1.72,토양-질소 기원,9.716666666666667,4.974271012006861,19.202401372212694,4.0813953488372094,0.14080459770114945,0.03108530594015185
JS-2,26.3,7.2,6.6,0.9,114.0,0.579,0.549,0.426,0.022,0.033,0.021,0.009,2.5,5.66,10.19,4.17,생활하수/처리수 영향,17.545454545454543,4.317789291882557,9.775474956822109,2.4436450839328536,0.05164319248826291,0.07526501766784452
JS-3,26.1,6.9,7.9,1.0,130.0,0.575,0.473,0.394,0.039,0.044,0.019,0.01,2.4,8.038,9.24,4.72,생활하수/처리수 영향,13.068181818181818,4.173913043478261,13.97913043478261,1.957627118644068,0.09898477157360405,0.049017168449863154
JS-4,25.5,7.2,7.6,1.2,79.0,0.44,0.353,0.26,0.05,0.045,0.023,0.012,2.6,4.449,6.89,0.98,내생부하(정체수역 유기물 축적),9.777777777777779,5.909090909090909,10.111363636363636,7.030612244897959,0.19230769230769232,0.05844009889862891
JS-5,26.6,7.0,6.9,1.3,119.0,0.583,0.517,0.381,0.079,0.049,0.027,0.016,2.5,7.773,9.21,2.58,생활하수/처리수 영향,11.897959183673468,4.288164665523157,13.332761578044597,3.5697674418604652,0.2073490813648294,0.049015824006175227
JS-6,25.5,7.1,7.7,1.6,99.0,0.557,0.447,0.335,0.041,0.062,0.027,0.015,2.9,5.967,8.05,1.92,생활하수/처리수 영향,8.983870967741936,5.206463195691202,10.71274685816876,4.192708333333334,0.12238805970149254,0.056142114965644384
JS-7,26.7,7.0,6.3,1.3,113.0,0.516,0.447,0.371,0.037,0.042,0.021,0.011,2.4,7.407,9.14,2.24,생활하수/처리수 영향,12.285714285714285,4.651162790697674,14.354651162790697,4.080357142857142,0.09973045822102425,0.05008775482651546
JS-8,25.9,7.0,6.0,1.1,145.0,1.639,1.501,1.385,0.067,0.248,0.19,0.184,2.6,7.949,8.84,11.7,생활하수/처리수 영향,6.608870967741936,1.5863331299572911,4.849908480780964,0.7555555555555555,0.04837545126353791,0.1742357529248962
JS-9,28.5,6.9,6.6,1.4,131.0,0.753,0.679,0.534,0.06,0.085,0.055,0.044,2.6,7.769,9.59,7.67,생활하수/처리수 영향,8.858823529411763,3.452855245683931,10.317397078353254,1.2503259452411994,0.11235955056179774,0.06873471489252156
JS-10,27.3,7.0,6.6,1.7,214.0,1.384,1.268,0.713,0.306,0.156,0.094,0.087,4.2,15.561,9.7,-0.45,생활하수/처리수 영향,8.87179487179487,3.034682080924856,11.24349710982659,-21.555555555555554,0.42917251051893407,0.04581967739862477
JS-11,28.0,7.1,7.0,1.3,142.0,1.148,0.999,0.78,0.077,0.146,0.09,0.085,3.8,8.522,8.35,8.55,생활하수/처리수 영향,7.863013698630136,3.3101045296167246,7.423344947735193,0.9766081871345028,0.09871794871794871,0.09152781037315184
JS-12,26.0,7.2,8.0,1.3,106.0,0.877,0.818,0.675,0.027,0.053,0.026,0.017,2.7,4.82,7.25,2.76,토양-질소 기원,16.547169811320757,3.0786773090079818,5.496009122006842,2.626811594202899,0.039999999999999994,0.1400414937759336
JS-13,26.9,7.3,8.2,1.3,131.0,1.127,0.989,0.886,0.035,0.088,0.057,0.05,3.0,6.709,7.76,6.5,토양-질소 기원,12.806818181818183,2.6619343389529724,5.952972493345164,1.1938461538461538,0.039503386004514675,0.13206141004620658
JS-14,26.3,7.0,7.1,2.5,163.0,1.784,1.635,1.167,0.126,0.178,0.105,0.089,5.9,10.085,7.51,2.52,토양-질소 기원,10.02247191011236,3.307174887892377,5.653026905829597,2.9801587301587302,0.10796915167095116,0.1157164105106594
JS-15,27.7,7.0,6.3,1.8,128.0,1.243,1.169,0.903,0.072,0.124,0.085,0.074,3.7,7.522,7.41,4.71,토양-질소 기원,10.024193548387098,2.976669348350764,6.0514883346741755,1.5732484076433122,0.07973421926910298,0.12004785961180538
JS-16,26.2,6.6,6.1,2.3,129.0,1.173,1.043,0.705,0.088,0.117,0.068,0.056,4.9,7.574,7.64,5.69,토양-질소 기원,10.025641025641026,4.177323103154305,6.45694799658994,1.3427065026362037,0.12482269503546099,0.09308159493002376
JS-17,27.5,6.6,6.5,2.6,130.0,1.348,1.203,0.93,0.084,0.151,0.104,0.095,3.9,7.475,7.67,5.16,토양-질소 기원,8.927152317880795,2.893175074183976,5.545252225519287,1.4864341085271318,0.09032258064516129,0.12441471571906355
JS-18,26.1,6.7,6.3,1.5,198.0,0.742,0.663,0.568,0.016,0.037,0.02,0.009,3.3,6.221,8.68,2.03,생활하수/처리수 영향,20.054054054054056,4.44743935309973,8.384097035040432,4.275862068965518,0.028169014084507046,0.09130364893104001
JS-19,28.3,6.9,7.4,1.9,135.0,1.159,1.033,0.753,0.104,0.153,0.094,0.086,3.5,7.185,8.79,4.2,생활하수/처리수 영향,7.575163398692811,3.019844693701467,6.199309749784296,2.0928571428571425,0.13811420982735723,0.1048016701461378
JS-20,28.2,7.0,7.5,1.7,262.0,1.155,1.042,0.86,0.057,0.097,0.057,0.047,3.1,13.066,11.42,2.79,생활하수/처리수 영향,11.907216494845361,2.683982683982684,11.312554112554112,4.093189964157706,0.06627906976744187,0.06581968467778967
JS-21,28.7,7.0,7.0,2.0,194.0,1.367,1.214,0.939,0.108,0.14,0.081,0.072,3.5,11.004,9.89,2.56,생활하수/처리수 영향,9.764285714285712,2.560351133869788,8.049743964886613,3.86328125,0.11501597444089458,0.08533260632497273
JS-22,27.5,6.8,7.5,1.0,230.0,0.718,0.676,0.527,0.019,0.05,0.039,0.029,2.5,24.808,17.27,2.92,생활하수/처리수 영향,14.36,3.4818941504178276,34.551532033426184,5.914383561643835,0.03605313092979127,0.021243147371815544
JS-23,29.2,7.0,7.7,1.7,188.0,1.289,1.162,0.903,0.082,0.131,0.082,0.073,3.6,10.804,10.08,3.24,생활하수/처리수 영향,9.839694656488549,2.7928626842513578,8.381691233514353,3.1111111111111107,0.09080841638981174,0.08358015549796372
JS-24,27.5,7.1,7.1,1.2,200.0,1.132,1.024,0.778,0.059,0.108,0.062,0.053,3.7,9.93,7.85,3.26,토양-질소 기원,10.481481481481481,3.268551236749117,8.77208480565371,2.4079754601226995,0.07583547557840617,0.0783484390735146
JS-25,28.2,7.0,7.2,1.3,185.0,1.277,1.177,0.915,0.067,0.135,0.09,0.081,3.4,10.573,9.86,2.83,생활하수/처리수 영향,9.459259259259259,2.662490211433046,8.27956147220047,3.4840989399293285,0.073224043715847,0.0865411898231344
JS-26,27.3,6.9,6.8,0.8,160.0,0.8,0.739,0.51,0.037,0.106,0.076,0.068,3.6,9.635,9.98,3.92,생활하수/처리수 영향,7.547169811320756,4.5,12.04375,2.545918367346939,0.07254901960784313,0.052932018681888945
JS-27,28.8,6.8,7.0,1.8,189.0,1.618,1.441,1.167,0.052,0.143,0.08,0.071,3.7,11.706,9.65,3.86,생활하수/처리수 영향,11.314685314685317,2.2867737948084055,7.234857849196538,2.5,0.044558697514995714,0.09969246540235777
JS-28,26.6,7.1,7.1,1.2,220.0,1.396,1.301,1.054,0.053,0.092,0.057,0.047,3.8,13.18,10.56,3.04,생활하수/처리수 영향,15.17391304347826,2.7220630372492836,9.441260744985673,3.473684210526316,0.05028462998102466,0.07996965098634295
JS-29,29.3,6.3,6.9,1.7,196.0,1.585,1.392,1.205,0.045,0.164,0.108,0.098,3.9,12.543,9.46,5.88,생활하수/처리수 영향,9.664634146341463,2.4605678233438484,7.913564668769716,1.608843537414966,0.03734439834024896,0.09606952084828192
JS-30,25.2,6.7,4.4,1.3,174.0,0.386,0.283,0.209,0.019,0.078,0.042,0.037,2.3,8.247,13.92,6.38,생활하수/처리수 영향,4.948717948717949,5.958549222797926,21.365284974093264,2.1818181818181817,0.09090909090909091,0.025342548805626287
JS-31,28.8,6.5,7.0,1.4,201.0,1.254,1.112,0.907,0.031,0.13,0.085,0.078,3.7,11.821,10.47,4.58,생활하수/처리수 영향,9.646153846153846,2.9505582137161084,9.426634768740032,2.2860262008733625,0.034178610804851156,0.0767278572032823
JS-32,28.7,6.6,5.4,1.0,204.0,0.986,0.909,0.678,0.037,0.167,0.129,0.124,3.9,11.986,10.58,2.88,생활하수/처리수 영향,5.904191616766466,3.9553752535496955,12.156186612576066,3.673611111111111,0.05457227138643067,0.05656599365926915
JS-33,28.9,6.7,7.8,2.2,269.0,1.577,1.399,1.051,0.086,0.151,0.084,0.074,4.6,28.886,10.77,0.17,생활하수/처리수 영향,10.443708609271523,2.9169308814204182,18.31705770450222,63.35294117647058,0.0818268315889629,0.03638440767153638
JS-34,29.4,7.1,7.6,1.3,201.0,1.099,0.987,0.753,0.028,0.125,0.09,0.081,3.6,11.917,10.85,4.29,생활하수/처리수 영향,8.792,3.2757051865332123,10.843494085532303,2.529137529137529,0.03718459495351926,0.06318704371905681
JS-35,27.9,7.1,6.0,1.3,222.0,1.352,1.21,0.894,0.053,0.159,0.095,0.087,4.5,15.403,10.58,2.82,생활하수/처리수 영향,8.50314465408805,3.328402366863905,11.39275147928994,3.7517730496453905,0.0592841163310962,0.05804064143348698
JS-36,29.3,6.9,7.7,1.3,204.0,1.273,1.127,0.916,0.04,0.131,0.081,0.076,3.9,12.534,11.38,3.18,생활하수/처리수 영향,9.717557251908396,3.063629222309505,9.846032992930088,3.5786163522012577,0.043668122270742356,0.07308121908409126
JS-20B,26.8,6.8,6.6,9.4,345.0,7.306,6.236,3.395,2.445,0.583,0.267,0.244,8.8,42.621,12.28,-1.7,생활하수/처리수 영향,12.531732418524872,1.2044894607172187,5.833698330139612,-7.223529411764706,0.7201767304860088,0.07965556885103588
JS-9B,7.128,0.099,3.069,2.5,54.33870621489646,2.728,2.447,1.635,0.484,0.098,0.034,0.01,4.7,67.588,20.5,5.45,축산분뇨(직접유출),27.836734693877553,1.7228739002932552,24.775659824046915,3.761467889908257,0.2960244648318043,0.024190684736935555
JS-1,25.8,7.6,7.8,1.1,152.0,0.472,0.357,0.217,0.041,0.051,0.025,0.01,2.7,11.678,6.82,2.14,내생부하(정체수역 유기물 축적),9.254901960784315,5.720338983050848,24.741525423728817,3.1869158878504673,0.18894009216589863,0.018581948963863674
JS-2,26.2,6.9,6.0,0.8,120.0,0.441,0.396,0.264,0.023,0.028,0.018,0.007,2.3,5.964,9.64,5.64,생활하수/처리수 영향,15.75,5.215419501133787,13.523809523809526,1.7092198581560285,0.08712121212121211,0.04426559356136821
JS-3,26.7,6.9,8.0,0.9,138.0,0.412,0.319,0.209,0.035,0.035,0.017,0.005,2.4,8.822,8.95,4.49,생활하수/처리수 영향,11.77142857142857,5.825242718446602,21.4126213592233,1.993318485523385,0.1674641148325359,0.023690773067331673
JS-4,25.9,7.2,7.7,0.8,85.0,0.427,0.319,0.197,0.042,0.043,0.024,0.008,2.7,4.915,6.06,1.17,내생부하(정체수역 유기물 축적),9.930232558139535,6.323185011709603,11.510538641686184,5.17948717948718,0.2131979695431472,0.040081383519837234
JS-5,27.7,7.0,7.0,1.0,126.0,0.479,0.378,0.23,0.065,0.046,0.027,0.011,2.7,8.266,8.14,2.14,생활하수/처리수 영향,10.41304347826087,5.6367432150313155,17.256784968684762,3.803738317757009,0.2826086956521739,0.02782482458262763
JS-6,26.4,7.3,7.7,1.0,113.0,0.443,0.432,0.279,0.047,0.05,0.027,0.012,2.9,6.746,8.14,2.48,생활하수/처리수 영향,8.86,6.5462753950338595,15.227990970654629,3.2822580645161294,0.16845878136200715,0.041357841683960866
JS-7,27.9,7.0,6.8,0.8,124.0,0.458,0.385,0.246,0.036,0.041,0.024,0.011,2.7,7.967,8.52,2.49,생활하수/처리수 영향,11.170731707317072,5.895196506550218,17.395196506550217,3.4216867469879513,0.14634146341463414,0.030877369147734406
JS-8,26.6,6.6,6.2,0.9,145.0,1.768,1.675,1.479,0.076,0.211,0.177,0.17,2.7,8.585,11.91,12.7,생활하수/처리수 영향,8.37914691943128,1.5271493212669685,4.855769230769231,0.9377952755905512,0.05138607167004732,0.17227722772277226
JS-9,28.3,6.7,6.6,0.7,125.0,0.786,0.675,0.473,0.064,0.093,0.069,0.055,3.0,8.174,11.4,7.81,생활하수/처리수 영향,8.451612903225806,3.8167938931297707,10.399491094147582,1.4596670934699105,0.13530655391120508,0.05786640567653536
JS-10,28.1,6.9,7.0,1.2,173.0,1.371,1.217,0.852,0.193,0.17,0.123,0.115,3.5,11.536,10.39,2.93,생활하수/처리수 영향,8.064705882352941,2.5528811086797956,8.414296134208607,3.546075085324232,0.22652582159624415,0.07385575589459084
JS-11,28.1,7.0,7.2,1.0,147.0,1.498,1.33,1.089,0.08,0.197,0.146,0.141,3.5,9.039,9.13,8.59,생활하수/처리수 영향,7.604060913705584,2.336448598130841,6.034045393858478,1.062863795110594,0.07346189164370982,0.12047792897444408
JS-12,27.4,7.2,8.0,1.0,118.0,0.756,0.623,0.506,0.041,0.058,0.024,0.012,2.5,5.015,9.24,4.13,생활하수/처리수 영향,13.034482758620689,3.306878306878307,6.633597883597883,2.2372881355932206,0.08102766798418973,0.10089730807577268
JS-13,28.1,7.6,8.9,0.4,139.0,1.17,1.083,0.894,0.021,0.11,0.087,0.084,2.9,7.684,9.93,6.68,생활하수/처리수 영향,10.636363636363635,2.4786324786324787,6.567521367521368,1.4865269461077844,0.02348993288590604,0.11634565330557002
JS-14,27.0,6.6,7.5,0.7,194.0,1.486,1.339,1.075,0.099,0.106,0.069,0.06,3.4,10.048,9.4,4.03,생활하수/처리수 영향,14.018867924528303,2.288021534320323,6.761776581426648,2.332506203473945,0.09209302325581396,0.10698646496815287
JS-15,28.9,6.7,6.3,0.5,146.0,1.15,1.037,0.846,0.044,0.107,0.082,0.077,3.3,8.328,9.16,6.76,생활하수/처리수 영향,10.74766355140187,2.869565217391304,7.241739130434783,1.3550295857988166,0.05200945626477541,0.10158501440922191
JS-16,26.8,6.7,7.1,0.7,162.0,1.303,1.193,0.882,0.048,0.091,0.063,0.05,4.1,8.718,9.92,5.32,생활하수/처리수 영향,14.318681318681318,3.1465848042977744,6.69071373752878,1.8646616541353382,0.05442176870748299,0.10116999311768754
JS-17,28.6,6.8,6.7,0.5,150.0,1.301,1.196,0.957,0.05,0.134,0.111,0.107,3.6,8.413,9.57,4.54,생활하수/처리수 영향,9.708955223880595,2.7671022290545735,6.466564181398924,2.107929515418502,0.052246603970741906,0.11375252585284677
JS-18,26.6,6.8,6.6,0.4,197.0,0.872,0.816,0.665,0.016,0.036,0.02,0.009,3.1,5.328,8.37,2.06,생활하수/처리수 영향,24.222222222222225,3.555045871559633,6.110091743119266,4.063106796116505,0.024060150375939848,0.12481231231231231
JS-19,28.2,7.0,8.3,0.7,152.0,1.401,1.273,0.994,0.047,0.109,0.08,0.071,4.0,7.424,7.99,4.23,토양-질소 기원,12.853211009174313,2.8551034975017844,5.299072091363312,1.8888888888888888,0.047283702213279676,0.13389008620689655
JS-20,28.5,7.0,7.4,0.7,231.0,1.417,1.257,1.024,0.067,0.114,0.082,0.077,3.5,10.231,10.21,3.52,생활하수/처리수 영향,12.429824561403509,2.4700070571630204,7.220183486238532,2.900568181818182,0.0654296875,0.10008796794057277
JS-21,28.7,7.0,7.1,0.9,204.0,1.943,1.799,1.365,0.167,0.159,0.122,0.115,4.1,11.39,8.97,2.99,생활하수/처리수 영향,12.220125786163523,2.110138960370561,5.862068965517241,3.0,0.12234432234432235,0.11984196663740122
JS-22,26.6,6.9,7.0,0.3,239.0,1.139,1.073,0.901,0.016,0.043,0.035,0.022,2.4,21.497,14.28,2.68,생활하수/처리수 영향,26.48837209302326,2.1071115013169446,18.87357330992098,5.3283582089552235,0.017758046614872364,0.041912825045355165
JS-23,28.7,7.0,7.9,0.8,187.0,2.088,1.961,1.591,0.114,0.164,0.138,0.127,4.0,10.356,8.2,3.7,생활하수/처리수 영향,12.731707317073171,1.9157088122605364,4.959770114942528,2.216216216216216,0.07165304839723445,0.15363074546156819
JS-24,27.8,7.1,7.3,0.6,182.0,1.537,1.426,1.113,0.047,0.116,0.092,0.078,3.9,8.878,8.46,3.57,생활하수/처리수 영향,13.249999999999998,2.5374105400130125,5.776187378009109,2.3697478991596643,0.042228212039532795,0.12536607343996395
