year,month,date,system,central,site,BOD,T_N,T_P,TOC
2024,11,2024.11.20,섬진강,요천,요천3,0.9,2.857,0.023,2.6
2024,11,2024.11.26,섬진강,요천,요천3,1.3,3.271,0.025,2.7
2024,11,2024.11.05,섬진강,섬진곡성,곡성,0.3,1.659,0.077,2.5
2024,11,2024.11.05,섬진강,주암댐,주암댐,0.9,0.816,0.015,2.2
2024,11,2024.11.12,섬진강,주암댐,주암댐,1,0.782,0.011,2.7
2024,11,2024.11.19,섬진강,주암댐,주암댐,1.2,0.847,0.014,2.4
2024,11,2024.11.26,섬진강,주암댐,주암댐,0.8,0.822,0.009,2.6
2024,11,2024.11.07,섬진강,주암댐,보성강4,0.5,1.242,0.059,2
2024,11,2024.11.04,섬진강,보성강,보성강7,0.2,1.533,0.051,2.4
2024,11,2024.11.11,섬진강,보성강,보성강7,0.1,1.064,0.012,1.4
2024,11,2024.11.18,섬진강,보성강,보성강7,0.1,0.963,0.012,1.5
2024,11,2024.11.25,섬진강,보성강,보성강7,0.2,0.95,0.01,1.4
2024,11,2024.11.14,섬진강,섬진강하류,진월,0.2,0.851,0.063,1.4
2024,11,2024.11.04,섬진강,섬진강하류,하동,0.2,1.692,0.062,1.9
2024,11,2024.11.11,섬진강,섬진강하류,하동,0.2,1.429,0.03,1.4
2024,11,2024.11.18,섬진강,섬진강하류,하동,0.2,1.295,0.067,1.4
2024,11,2024.11.25,섬진강,섬진강하류,하동,0.2,1.399,0.019,1.3
2024,11,2024.11.04,섬진강,섬진강하류,구례,0.2,1.824,0.06,2.1
2024,11,2024.11.11,섬진강,섬진강하류,구례,0.2,1.475,0.03,1.7
2024,11,2024.11.18,섬진강,섬진강하류,구례,0.1,1.362,0.022,1.7
2024,11,2024.11.25,섬진강,섬진강하류,구례,0.2,1.486,0.019,1.6
2024,12,2024.12.02,섬진강,섬진강댐,운암,0.8,5.724,0.014,1.2
2024,12,2024.12.16,섬진강,섬진강댐하류,동계,0.9,1.594,0.004,2.8
2024,12,2024.12.04,섬진강,오수천,오수천2,1.4,2.619,0.03,4
2024,12,2024.12.11,섬진강,오수천,오수천2,1.6,2.236,0.016,2.3
2024,12,2024.12.11,섬진강,순창,남원,0.7,2.274,0.016,1.3
2024,12,2024.12.02,섬진강,순창,적성,1,5.073,0.019,2.3
2024,12,2024.12.11,섬진강,순창,적성,1,2.181,0.011,1.5
2024,12,2024.12.16,섬진강,순창,적성,0.9,1.692,0.009,1
2024,12,2024.12.23,섬진강,순창,적성,0.7,2.927,0.01,0.9
2024,12,2024.12.04,섬진강,요천,요천3,0.7,2.755,0.016,2.5
2024,12,2024.12.11,섬진강,요천,요천3,1.5,3.17,0.014,2.4
2024,12,2024.12.16,섬진강,요천,요천3,1.7,3.632,0.011,2.1
2024,12,2024.12.23,섬진강,요천,요천3,1.3,3.824,0.02,3.1
2024,12,2024.12.18,섬진강,섬진곡성,곡성,0.5,2.479,0.016,1.7
2024,12,2024.12.03,섬진강,주암댐,주암댐,1.2,0.85,0.01,2.6
2024,12,2024.12.09,섬진강,주암댐,주암댐,1,0.798,0.01,2.3
2024,12,2024.12.17,섬진강,주암댐,주암댐,0.8,0.781,0.01,1.9
2024,12,2024.12.23,섬진강,주암댐,주암댐,0.9,0.873,0.012,2.6
2024,12,2024.12.05,섬진강,주암댐,보성강4,1.1,0.861,0.021,1.3
2024,12,2024.12.02,섬진강,보성강,보성강7,0.2,1.086,0.01,1.5
2024,12,2024.12.09,섬진강,보성강,보성강7,0.2,1.07,0.01,1.4
2024,12,2024.12.16,섬진강,보성강,보성강7,0.3,0.95,0.015,1.5
2024,12,2024.12.24,섬진강,보성강,보성강7,0.2,1.032,0.007,1.5
2024,12,2024.12.10,섬진강,섬진강하류,진월,0.3,1.242,0.051,1.4
2024,12,2024.12.02,섬진강,섬진강하류,하동,0.2,1.605,0.021,1.5
2024,12,2024.12.09,섬진강,섬진강하류,하동,0.4,1.72,0.017,1.6
2024,12,2024.12.16,섬진강,섬진강하류,하동,0.3,1.713,0.039,1.4
2024,12,2024.12.24,섬진강,섬진강하류,하동,0.2,1.823,0.009,1.4
2024,12,2024.12.02,섬진강,섬진강하류,구례,0.3,1.675,0.025,2
2024,12,2024.12.09,섬진강,섬진강하류,구례,0.3,1.925,0.036,1.8
2024,12,2024.12.16,섬진강,섬진강하류,구례,0.3,1.868,0.019,1.6
2024,12,2024.12.24,섬진강,섬진강하류,구례,0.3,2.045,0.01,1.6
2025,1,2025.01.13,섬진강,섬진강댐,운암,0.7,2.454,0.007,1.3
2025,1,2025.01.14,섬진강,섬진강댐하류,동계,0.6,1.984,0.005,1
2025,1,2025.01.14,섬진강,오수천,오수천2,1.4,2.714,0.019,2.3
2025,1,2025.01.06,섬진강,순창,남원,0.9,1.966,0.026,0.8
2025,1,2025.01.02,섬진강,순창,적성,1.7,1.874,0.006,1.2
2025,1,2025.01.08,섬진강,순창,적성,0.8,2.113,0.008,1.6
2025,1,2025.01.14,섬진강,순창,적성,0.8,2.343,0.008,0.7
2025,1,2025.01.20,섬진강,순창,적성,0.7,2.1,0.009,0.9
2025,1,2025.01.02,섬진강,요천,요천3,0.6,3.872,0.017,2.6
2025,1,2025.01.06,섬진강,요천,요천3,1,4.351,0.015,2.5
2025,1,2025.01.13,섬진강,요천,요천3,1.2,4.075,0.026,2.7
2025,1,2025.01.20,섬진강,요천,요천3,1.6,4.052,0.02,3.5
2025,1,2025.01.08,섬진강,섬진곡성,곡성,0.3,2.593,0.016,1.8
2025,1,2025.01.02,섬진강,주암댐,주암댐,0.4,0.811,0.007,2.2
2025,1,2025.01.07,섬진강,주암댐,주암댐,0.5,0.879,0.005,1.8
2025,1,2025.01.14,섬진강,주암댐,주암댐,0.4,0.806,0.01,2
2025,1,2025.01.21,섬진강,주암댐,주암댐,0.5,0.784,0.007,2.2
2025,1,2025.01.14,섬진강,주암댐,보성강4,0.5,0.933,0.013,1
2025,1,2025.01.02,섬진강,보성강,보성강7,0.2,1.038,0.007,1.5
2025,1,2025.01.06,섬진강,보성강,보성강7,0.2,1.053,0.006,1.6
2025,1,2025.01.15,섬진강,보성강,보성강7,0.2,1.017,0.006,1.5
2025,1,2025.01.21,섬진강,보성강,보성강7,0.1,1.057,0.009,1.6
2025,1,2025.01.09,섬진강,섬진강하류,진월,1,1.038,0.025,1.6
2025,1,2025.01.02,섬진강,섬진강하류,하동,0.3,1.642,0.018,1.4
2025,1,2025.01.06,섬진강,섬진강하류,하동,0.3,1.748,0.014,1.5
2025,1,2025.01.15,섬진강,섬진강하류,하동,0.5,1.508,0.029,1.7
2025,1,2025.01.21,섬진강,섬진강하류,하동,0.3,1.917,0.012,1.6
2025,1,2025.01.02,섬진강,섬진강하류,구례,0.3,2.076,0.013,1.7
2025,1,2025.01.06,섬진강,섬진강하류,구례,0.1,2.049,0.009,1.7
2025,1,2025.01.15,섬진강,섬진강하류,구례,0.3,2.161,0.013,1.8
2025,1,2025.01.21,섬진강,섬진강하류,구례,0.3,2.23,0.012,1.9
2025,2,2025.02.03,섬진강,섬진강댐,운암,0.9,2.852,0.013,1.3
2025,2,2025.02.17,섬진강,섬진강댐하류,동계,0.6,2.111,0.01,1.2
2025,2,2025.02.20,섬진강,오수천,오수천2,1.1,2.361,0.025,3.2
2025,2,2025.02.27,섬진강,오수천,오수천2,1.5,2.174,0.025,3.1
2025,2,2025.02.13,섬진강,순창,남원,1.1,2.417,0.021,1.5
2025,2,2025.02.04,섬진강,순창,적성,0.8,2.625,0.011,2.2
2025,2,2025.02.10,섬진강,순창,적성,0.5,2.425,0.009,1.6
2025,2,2025.02.17,섬진강,순창,적성,0.8,2.301,0.025,1.2
2025,2,2025.02.24,섬진강,순창,적성,0.8,2.093,0.014,2.6
2025,2,2025.02.03,섬진강,요천,요천3,1.4,3.566,0.029,3.5
2025,2,2025.02.14,섬진강,요천,요천3,1.1,3.956,0.024,3
2025,2,2025.02.19,섬진강,요천,요천3,1.4,3.579,0.022,3.6
2025,2,2025.02.26,섬진강,요천,요천3,1.3,4.034,0.024,3
2025,2,2025.02.07,섬진강,섬진곡성,곡성,0.6,2.727,0.043,2.2
2025,2,2025.02.05,섬진강,주암댐,주암댐,0.7,0.77,0.01,2.2
2025,2,2025.02.11,섬진강,주암댐,주암댐,0.4,0.794,0.008,2
2025,2,2025.02.18,섬진강,주암댐,주암댐,0.4,0.782,0.008,2
2025,2,2025.02.25,섬진강,주암댐,주암댐,0.3,0.757,0.008,2.2
2025,2,2025.02.19,섬진강,주암댐,보성강4,1.7,0.857,0.014,1.3
2025,2,2025.02.04,섬진강,보성강,보성강7,0.1,1.19,0.01,1.9
2025,2,2025.02.11,섬진강,보성강,보성강7,0.2,1.052,0.008,1.6
2025,2,2025.02.18,섬진강,보성강,보성강7,0.3,1.081,0.011,1.9
2025,2,2025.02.26,섬진강,보성강,보성강7,0.5,0.992,0.005,1.8
2025,2,2025.02.10,섬진강,섬진강하류,진월,0.8,0.689,0.036,1.9
2025,2,2025.02.05,섬진강,섬진강하류,하동,0.3,1.975,0.024,1.9
2025,2,2025.02.11,섬진강,섬진강하류,하동,0.7,1.72,0.021,2.1
2025,2,2025.02.18,섬진강,섬진강하류,하동,0.5,2.036,0.043,1.7
2025,2,2025.02.26,섬진강,섬진강하류,하동,0.9,1.635,0.022,2.2
2025,2,2025.02.04,섬진강,섬진강하류,구례,0.5,2.169,0.02,2.2
2025,2,2025.02.11,섬진강,섬진강하류,구례,0.3,2.41,0.014,1.9
2025,2,2025.02.18,섬진강,섬진강하류,구례,0.6,2.094,0.015,1.9
2025,2,2025.02.26,섬진강,섬진강하류,구례,0.8,1.904,0.011,2.1
2025,3,2025.03.10,섬진강,섬진강댐,운암,1,3.141,0.016,1.5
2025,3,2025.03.17,섬진강,섬진강댐하류,동계,0.8,1.981,0.016,2.1
2025,3,2025.03.13,섬진강,오수천,오수천2,1.8,2.323,0.05,2.8
2025,3,2025.03.21,섬진강,오수천,오수천2,1.1,2.124,0.033,3.2
2025,3,2025.03.27,섬진강,오수천,오수천2,1.9,1.848,0.045,3.9
2025,3,2025.03.06,섬진강,순창,남원,1.1,2.723,0.025,2.6
2025,3,2025.03.04,섬진강,순창,적성,1.7,2.88,0.02,2.7
2025,3,2025.03.10,섬진강,순창,적성,0.8,2.285,0.011,1.7
2025,3,2025.03.17,섬진강,순창,적성,1.1,1.974,0.018,2.5
2025,3,2025.03.24,섬진강,순창,적성,1.3,1.92,0.014,2.8
2025,3,2025.03.07,섬진강,요천,요천3,1.3,3.279,0.03,3.1
2025,3,2025.03.13,섬진강,요천,요천3,1.9,3.495,0.038,3.2
2025,3,2025.03.20,섬진강,요천,요천3,1.4,3.789,0.036,3.4
2025,3,2025.03.26,섬진강,요천,요천3,2.8,3.634,0.05,4
2025,3,2025.03.19,섬진강,섬진곡성,곡성,1.4,2.213,0.035,2.1
2025,3,2025.03.04,섬진강,주암댐,주암댐,0.4,0.771,0.008,2.1
2025,3,2025.03.11,섬진강,주암댐,주암댐,0.6,0.811,0.01,1.9
2025,3,2025.03.18,섬진강,주암댐,주암댐,0.3,0.81,0.007,1.9
2025,3,2025.03.24,섬진강,주암댐,주암댐,0.4,0.813,0.011,2
2025,3,2025.03.31,섬진강,주암댐,주암댐,0.5,0.817,0.013,2
2025,3,2025.03.05,섬진강,주암댐,보성강4,1,1.496,0.039,1.6
2025,3,2025.03.06,섬진강,보성강,보성강7,0.6,1.273,0.015,1.9
2025,3,2025.03.12,섬진강,보성강,보성강7,0.8,1.06,0.012,1.8
2025,3,2025.03.18,섬진강,보성강,보성강7,0.2,0.945,0.014,2.1
2025,3,2025.03.24,섬진강,보성강,보성강7,0.1,1.012,0.026,2
2025,3,2025.03.11,섬진강,섬진강하류,진월,1.1,0.659,0.026,2.3
2025,3,2025.03.06,섬진강,섬진강하류,하동,1,2.133,0.027,2.1
2025,3,2025.03.12,섬진강,섬진강하류,하동,2.6,2.007,0.021,2
2025,3,2025.03.18,섬진강,섬진강하류,하동,0.4,1.423,0.02,1.8
2025,3,2025.03.24,섬진강,섬진강하류,하동,0.4,1.793,0.031,2
2025,3,2025.03.06,섬진강,섬진강하류,구례,1.3,2.14,0.035,2.5
2025,3,2025.03.12,섬진강,섬진강하류,구례,2.1,2.215,0.032,2.2
2025,3,2025.03.18,섬진강,섬진강하류,구례,0.4,1.763,0.027,2.2
2025,3,2025.03.24,섬진강,섬진강하류,구례,0.4,1.897,0.043,2.5
2025,4,2025.04.02,섬진강,섬진강댐,운암,1.5,2.288,0.012,1.9
2025,4,2025.04.21,섬진강,섬진강댐하류,동계,1.3,1.66,0.014,3.1
2025,4,2025.04.03,섬진강,오수천,오수천2,1.7,1.664,0.041,3.8
2025,4,2025.04.10,섬진강,오수천,오수천2,1.6,1.495,0.047,4
2025,4,2025.04.17,섬진강,오수천,오수천2,2.3,1.809,0.043,4.5
2025,4,2025.04.25,섬진강,오수천,오수천2,0.5,1.285,0.057,4.7
2025,4,2025.04.08,섬진강,순창,남원,1.7,1.535,0.032,2.4
2025,4,2025.04.01,섬진강,순창,적성,2,1.861,0.008,2.2
2025,4,2025.04.07,섬진강,순창,적성,1.2,1.805,0.015,1.7
2025,4,2025.04.14,섬진강,순창,적성,2.7,1.516,0.021,1.8
2025,4,2025.04.21,섬진강,순창,적성,1.4,1.557,0.021,2.1
2025,4,2025.04.02,섬진강,요천,요천3,1.9,3.622,0.049,4.3
2025,4,2025.04.09,섬진강,요천,요천3,2.5,3.692,0.053,4.3
2025,4,2025.04.16,섬진강,요천,요천3,2.5,2.792,0.11,4.7
2025,4,2025.04.24,섬진강,요천,요천3,0.8,2.595,0.064,4.6
2025,4,2025.04.28,섬진강,요천,요천3,2.3,2.47,0.058,4.6
2025,4,2025.04.15,섬진강,섬진곡성,곡성,1.3,2.113,0.113,2.9
2025,4,2025.04.07,섬진강,주암댐,주암댐,1.1,0.867,0.01,2.1
2025,4,2025.04.14,섬진강,주암댐,주암댐,0.3,0.838,0.012,2.1
2025,4,2025.04.21,섬진강,주암댐,주암댐,0.2,0.797,0.011,2
2025,4,2025.04.28,섬진강,주암댐,주암댐,0.8,0.787,0.014,2.1
2025,4,2025.04.15,섬진강,주암댐,보성강4,1.8,0.569,0.05,2.4
2025,4,2025.04.02,섬진강,보성강,보성강7,0.3,0.984,0.033,2
2025,4,2025.04.10,섬진강,보성강,보성강7,0.9,0.738,0.017,2
2025,4,2025.04.16,섬진강,보성강,보성강7,0.6,0.941,0.028,2.1
2025,4,2025.04.23,섬진강,보성강,보성강7,0.4,0.877,0.035,2.1
2025,4,2025.04.29,섬진강,보성강,보성강7,0.5,0.65,0.019,1.9
2025,4,2025.04.08,섬진강,섬진강하류,진월,0.8,0.549,0.02,1.6
2025,4,2025.04.02,섬진강,섬진강하류,하동,0.6,1.66,0.086,2.1
2025,4,2025.04.10,섬진강,섬진강하류,하동,0.7,1.219,0.026,2
2025,4,2025.04.16,섬진강,섬진강하류,하동,0.6,1.314,0.054,2
2025,4,2025.04.23,섬진강,섬진강하류,하동,0.3,1.322,0.049,1.9
2025,4,2025.04.29,섬진강,섬진강하류,하동,0.4,1.332,0.05,1.8
2025,4,2025.04.02,섬진강,섬진강하류,구례,0.7,1.551,0.052,2.4
2025,4,2025.04.10,섬진강,섬진강하류,구례,1.3,1.318,0.036,2.4
2025,4,2025.04.16,섬진강,섬진강하류,구례,1,1.652,0.058,2.6
2025,4,2025.04.23,섬진강,섬진강하류,구례,0.6,1.29,0.066,2.5
2025,4,2025.04.29,섬진강,섬진강하류,구례,0.7,0.697,0.026,2.1
2025,5,2025.05.07,섬진강,섬진강댐,운암,1.2,2.24,0.026,1.3
2025,5,2025.05.19,섬진강,섬진강댐하류,동계,1.7,2.976,0.05,1.7
2025,5,2025.05.08,섬진강,오수천,오수천2,1,1.533,0.046,4.1
2025,5,2025.05.15,섬진강,오수천,오수천2,0.5,1.584,0.043,4
2025,5,2025.05.22,섬진강,오수천,오수천2,1.2,1.994,0.087,4.7
2025,5,2025.05.29,섬진강,오수천,오수천2,2,1.622,0.088,6.6
2025,5,2025.05.13,섬진강,순창,남원,2.1,2.152,0.077,2.8
2025,5,2025.05.07,섬진강,순창,적성,1.2,1.784,0.021,1.9
2025,5,2025.05.13,섬진강,순창,적성,2,2.169,0.041,1.7
2025,5,2025.05.19,섬진강,순창,적성,1.8,2.961,0.061,2.8
2025,5,2025.05.26,섬진강,순창,적성,1.3,2.012,0.061,2.4
2025,5,2025.05.07,섬진강,요천,요천3,1.1,2.592,0.059,4.4
2025,5,2025.05.14,섬진강,요천,요천3,0.9,2.394,0.051,3.8
2025,5,2025.05.21,섬진강,요천,요천3,1.5,2.131,0.064,4.2
2025,5,2025.05.28,섬진강,요천,요천3,1.1,2.022,0.08,5.2
2025,5,2025.05.16,섬진강,섬진곡성,곡성,0.8,2.218,0.118,2.9
2025,5,2025.05.08,섬진강,주암댐,주암댐,0.5,0.743,0.004,2.1
2025,5,2025.05.12,섬진강,주암댐,주암댐,0.4,0.789,0.009,2.1
2025,5,2025.05.19,섬진강,주암댐,주암댐,0.7,0.77,0.009,2
2025,5,2025.05.26,섬진강,주암댐,주암댐,0.7,0.76,0.008,2.2
2025,5,2025.05.20,섬진강,주암댐,보성강4,0.6,1.728,0.107,2.3
2025,5,2025.05.14,섬진강,보성강,보성강7,0.5,0.905,0.039,1.9
2025,5,2025.05.21,섬진강,보성강,보성강7,0.6,1.394,0.111,2
2025,5,2025.05.28,섬진강,보성강,보성강7,0.4,0.841,0.02,2.1
2025,5,2025.05.13,섬진강,섬진강하류,진월,0.3,1.201,0.058,1.8
2025,5,2025.05.14,섬진강,섬진강하류,하동,0.4,1.618,0.063,2.2
2025,5,2025.05.21,섬진강,섬진강하류,하동,0.5,2.261,0.098,2.6
2025,5,2025.05.28,섬진강,섬진강하류,하동,0.4,1.801,0.068,2.2
2025,5,2025.05.14,섬진강,섬진강하류,구례,0.6,1.842,0.073,2.6
2025,5,2025.05.21,섬진강,섬진강하류,구례,0.7,2.423,0.142,2.8
2025,5,2025.05.28,섬진강,섬진강하류,구례,0.6,1.823,0.095,3.3
2025,6,2025.06.18,섬진강,섬진강댐,운암,1.3,2.935,0.036,3
2025,6,2025.06.16,섬진강,섬진강댐하류,동계,1.2,2.879,0.036,2.9
2025,6,2025.06.11,섬진강,오수천,오수천2,3.8,1.622,0.094,7.2
2025,6,2025.06.18,섬진강,오수천,오수천2,2.5,2.304,0.116,5.5
2025,6,2025.06.18,섬진강,순창,남원,1.5,2.611,0.031,4.7
2025,6,2025.06.04,섬진강,순창,적성,2,1.725,0.047,4.6
2025,6,2025.06.10,섬진강,순창,적성,1.7,1.439,0.045,4.7
2025,6,2025.06.16,섬진강,순창,적성,1.3,2.835,0.088,4.4
2025,6,2025.06.23,섬진강,순창,적성,1.8,2.895,0.101,3.8
2025,6,2025.06.04,섬진강,요천,요천3,1.8,1.984,0.086,5.9
2025,6,2025.06.11,섬진강,요천,요천3,4.3,1.947,0.076,6.4
2025,6,2025.06.18,섬진강,요천,요천3,2.3,2.176,0.099,5.5
2025,6,2025.06.26,섬진강,요천,요천3,1.1,2.724,0.073,3.6
2025,6,2025.06.20,섬진강,섬진곡성,곡성,0.5,2.236,0.16,4.2
2025,6,2025.06.04,섬진강,주암댐,주암댐,0.5,0.781,0.02,2.4
2025,6,2025.06.09,섬진강,주암댐,주암댐,0.3,0.731,0.013,2.2
2025,6,2025.06.23,섬진강,주암댐,주암댐,0.7,0.756,0.017,2.1
2025,6,2025.06.30,섬진강,주암댐,주암댐,0.9,0.726,0.012,2.1
2025,6,2025.06.18,섬진강,주암댐,보성강4,0.9,1.572,0.079,3.6
2025,6,2025.06.02,섬진강,보성강,보성강7,0.4,0.959,0.041,2.5
2025,6,2025.06.12,섬진강,보성강,보성강7,0.7,0.892,0.048,2.9
2025,6,2025.06.17,섬진강,보성강,보성강7,0.6,1.53,0.083,3.4
2025,6,2025.06.25,섬진강,보성강,보성강7,0.5,1.957,0.081,2.5
2025,6,2025.06.10,섬진강,섬진강하류,진월,0.4,0.676,0.047,2.1
2025,6,2025.06.02,섬진강,섬진강하류,하동,0.5,1.555,0.07,2.5
2025,6,2025.06.12,섬진강,섬진강하류,하동,0.6,1.358,0.076,4.3
2025,6,2025.06.17,섬진강,섬진강하류,하동,0.5,2.135,0.121,3.8
2025,6,2025.06.25,섬진강,섬진강하류,하동,0.5,2.434,0.083,2.6
2025,6,2025.06.02,섬진강,섬진강하류,구례,0.6,1.645,0.104,3.8
2025,6,2025.06.12,섬진강,섬진강하류,구례,0.7,1.302,0.099,3.9
2025,6,2025.06.17,섬진강,섬진강하류,구례,0.8,2.411,0.163,4.3
2025,6,2025.06.25,섬진강,섬진강하류,구례,0.6,2.557,0.135,3
2025,7,2025.07.01,섬진강,섬진강댐,운암,1.3,2.851,0.036,2
2025,7,2025.07.14,섬진강,섬진강댐하류,동계,1.3,1.752,0.029,2.7
2025,7,2025.07.02,섬진강,오수천,오수천2,3.5,1.667,0.1,4.6
2025,7,2025.07.09,섬진강,오수천,오수천2,4.5,1.183,0.123,6
2025,7,2025.07.16,섬진강,오수천,오수천2,2.3,1.437,0.137,5.3
2025,7,2025.07.23,섬진강,오수천,오수천2,1.8,2.526,0.129,3.7
2025,7,2025.07.09,섬진강,순창,남원,2.9,1.022,0.078,4.7
2025,7,2025.07.02,섬진강,순창,적성,2.2,2.051,0.055,3.1
2025,7,2025.07.07,섬진강,순창,적성,2.1,1.414,0.075,3.9
2025,7,2025.07.14,섬진강,순창,적성,1.5,1.259,0.059,3.3
2025,7,2025.07.21,섬진강,순창,적성,0.8,2.517,0.071,3
2025,7,2025.07.02,섬진강,요천,요천3,4.1,2.347,0.071,5
2025,7,2025.07.09,섬진강,요천,요천3,4.7,1.566,0.074,5
2025,7,2025.07.17,섬진강,요천,요천3,2.3,2.105,0.078,4.3
2025,7,2025.07.24,섬진강,요천,요천3,2.6,3.235,0.082,3.4
2025,7,2025.07.30,섬진강,요천,요천3,3.5,1.801,0.068,5.1
2025,7,2025.07.24,섬진강,섬진곡성,곡성,0.4,2.313,0.117,2.5
2025,7,2025.07.07,섬진강,주암댐,주암댐,2.2,0.779,0.01,2.5
2025,7,2025.07.14,섬진강,주암댐,주암댐,1.4,0.7,0.024,2.3
2025,7,2025.07.23,섬진강,주암댐,주암댐,1.5,0.765,0.013,2.2
2025,7,2025.07.28,섬진강,주암댐,주암댐,1.1,0.794,0.022,2.6
2025,7,2025.07.22,섬진강,주암댐,보성강4,0.2,1.313,0.074,1.9
2025,7,2025.07.01,섬진강,보성강,보성강7,0.8,1.212,0.071,2.8
2025,7,2025.07.09,섬진강,보성강,보성강7,0.5,0.645,0.069,2.9
2025,7,2025.07.14,섬진강,보성강,보성강7,0.4,0.631,0.055,2.6
2025,7,2025.07.23,섬진강,보성강,보성강7,0.5,0.949,0.033,2.2
2025,7,2025.07.28,섬진강,보성강,보성강7,0.4,1.107,0.035,2.1
2025,7,2025.07.08,섬진강,섬진강하류,진월,1.5,0.473,0.037,2.6
2025,7,2025.07.01,섬진강,섬진강하류,하동,0.7,1.897,0.065,2.4
2025,7,2025.07.09,섬진강,섬진강하류,하동,0.5,0.993,0.063,2.7
2025,7,2025.07.14,섬진강,섬진강하류,하동,0.4,0.767,0.067,2.6
2025,7,2025.07.23,섬진강,섬진강하류,하동,0.4,1.409,0.071,2.3
2025,7,2025.07.28,섬진강,섬진강하류,하동,0.4,1.085,0.031,2.1
2025,7,2025.07.01,섬진강,섬진강하류,구례,0.8,2.074,0.092,3.1
2025,7,2025.07.09,섬진강,섬진강하류,구례,0.9,0.845,0.098,3.5
2025,7,2025.07.14,섬진강,섬진강하류,구례,0.7,0.692,0.099,3.5
2025,7,2025.07.23,섬진강,섬진강하류,구례,0.5,1.355,0.066,2.3
2025,7,2025.07.28,섬진강,섬진강하류,구례,1.8,1.422,0.045,3
2025,8,2025.08.08,섬진강,섬진강댐,운암,1.7,2.022,0.037,2.5
2025,8,2025.08.18,섬진강,섬진강댐하류,동계,1.3,1.409,0.036,1.5
2025,8,2025.08.07,섬진강,오수천,오수천2,1.3,2.081,0.145,4
2025,8,2025.08.11,섬진강,오수천,오수천2,1.3,1.848,0.137,3.7
2025,8,2025.08.21,섬진강,오수천,오수천2,1.4,1.4,0.078,2.9
2025,8,2025.08.28,섬진강,오수천,오수천2,2,1.57,0.139,4.3
2025,8,2025.08.21,섬진강,순창,남원,2,1.17,0.054,2.5
2025,8,2025.08.06,섬진강,순창,적성,1,2.335,0.026,2.5
2025,8,2025.08.12,섬진강,순창,적성,1.4,1.854,0.09,2.5
2025,8,2025.08.18,섬진강,순창,적성,1.4,1.552,0.048,1.8
2025,8,2025.08.25,섬진강,순창,적성,2.1,1.116,0.045,2.1
2025,8,2025.08.07,섬진강,요천,요천3,1.4,1.995,0.107,4.2
2025,8,2025.08.21,섬진강,요천,요천3,2.1,1.79,0.053,3.1
2025,8,2025.08.28,섬진강,요천,요천3,1.9,1.873,0.094,4
2025,8,2025.08.27,섬진강,섬진곡성,곡성,1.9,1.591,0.237,3.5
2025,8,2025.08.05,섬진강,주암댐,주암댐,1,0.807,0.027,2.5
2025,8,2025.08.11,섬진강,주암댐,주암댐,1.3,0.792,0.021,2.7
2025,8,2025.08.18,섬진강,주암댐,주암댐,1.5,0.691,0.021,2.9
2025,8,2025.08.25,섬진강,주암댐,주암댐,1.5,0.818,0.024,2.8
2025,8,2025.08.27,섬진강,주암댐,보성강4,1.2,0.542,0.043,1.9
2025,8,2025.08.05,섬진강,보성강,보성강7,0.4,1.538,0.081,2.3
2025,8,2025.08.12,섬진강,보성강,보성강7,0.4,1.377,0.059,1.7
2025,8,2025.08.19,섬진강,보성강,보성강7,0.3,0.976,0.035,1.7
2025,8,2025.08.26,섬진강,보성강,보성강7,0.6,0.76,0.029,1.9
2025,8,2025.08.06,섬진강,섬진강하류,진월,0.4,1.761,0.133,2.9
2025,8,2025.08.05,섬진강,섬진강하류,하동,0.6,1.76,0.177,3.2
2025,8,2025.08.12,섬진강,섬진강하류,하동,0.4,1.558,0.102,2.2
2025,8,2025.08.19,섬진강,섬진강하류,하동,0.6,1.403,0.055,1.9
2025,8,2025.08.26,섬진강,섬진강하류,하동,1.2,0.883,0.094,2.1
2025,8,2025.08.05,섬진강,섬진강하류,구례,0.7,1.993,0.219,3.4
2025,8,2025.08.12,섬진강,섬진강하류,구례,0.5,1.7,0.154,2.6
2025,8,2025.08.19,섬진강,섬진강하류,구례,0.6,1.429,0.065,2
2025,8,2025.08.26,섬진강,섬진강하류,구례,1.1,0.95,0.065,2.5
2025,9,2025.09.22,섬진강,섬진강댐,운암,1.8,1.825,0.04,1.8
2025,9,2025.09.15,섬진강,섬진강댐하류,동계,0.9,1.703,0.036,1.9
2025,9,2025.09.02,섬진강,오수천,오수천2,4,1.777,0.398,9.1
2025,9,2025.09.10,섬진강,오수천,오수천2,2.8,2.239,0.304,6.5
2025,9,2025.09.16,섬진강,오수천,오수천2,5,2.047,0.094,2.9
2025,9,2025.09.23,섬진강,오수천,오수천2,0.8,1.9,0.07,2.5
2025,9,2025.09.11,섬진강,순창,남원,1.7,1.859,0.071,2.3
2025,9,2025.09.01,섬진강,순창,적성,1.9,1.537,0.133,3.4
2025,9,2025.09.08,섬진강,순창,적성,1.7,2.307,0.107,2.9
2025,9,2025.09.15,섬진강,순창,적성,0.8,1.876,0.085,2.1
2025,9,2025.09.22,섬진강,순창,적성,1.6,1.686,0.062,2.3
2025,9,2025.09.04,섬진강,요천,요천3,2.4,1.982,0.121,3.8
2025,9,2025.09.11,섬진강,요천,요천3,1.2,2.07,0.081,3.7
2025,9,2025.09.18,섬진강,요천,요천3,0.6,1.762,0.089,3.2
