year,month,date,system,central,site,BOD,T_N,T_P,TOC
2024,7,2024.07.25,영산강,고막원천,고막원천4,1.6,2.283,0.191,5.2
2024,7,2024.07.25,영산강,섬진강하류,계산,1,1.801,0.095,2.7
2024,7,2024.07.25,영산강,영산강상류,광주천2,3.4,1.977,0.175,3.7
2024,7,2024.07.25,영산강,영산강상류,풍영정천2,2.2,2.206,0.145,4.7
2024,7,2024.07.25,영산강,오수천,오수천2,1,2.08,0.188,3.2
2024,7,2024.07.15,영산강,영산강상류,우치,1.4,1.765,0.085,3.1
2024,7,2024.07.15,영산강,영산강하구언,무안2,2.8,2.731,0.111,5.5
2024,7,2024.07.15,영산강,요천,요천3,1.3,1.854,0.053,2.5
2024,7,2024.07.15,영산강,죽산보(영산강중류),죽산,3.9,2.846,0.192,5.3
2024,7,2024.07.15,영산강,죽산보(영산강중류),광산,5,3.627,0.177,4.7
2024,7,2024.07.15,영산강,죽산보(영산강중류),나주,4.3,3.032,0.153,4.5
2024,7,2024.07.15,영산강,지석천,지석천4,2.1,1.994,0.164,4.7
2024,7,2024.07.15,영산강,탐진강,탐진강5,1.7,1.588,0.107,3.9
2024,7,2024.07.15,영산강,황룡강,황룡강5,2.2,1.591,0.077,3.4
2024,7,2024.07.16,영산강,주암댐,주암댐,1.5,0.654,0.014,2.3
2024,7,2024.07.24,영산강,섬진강댐,관촌,0.8,1.94,0.06,2.1
2024,7,2024.07.24,영산강,섬진강댐하류,임실,1.1,2.282,0.043,3.1
2024,7,2024.07.29,영산강,탐진강,탐진강4,1.3,1.132,0.071,2.9
2024,7,2024.07.22,영산강,죽산보(영산강중류),죽산,2.4,2.282,0.196,5.1
2024,7,2024.07.22,영산강,죽산보(영산강중류),광산,3.4,2.379,0.149,4.6
2024,7,2024.07.22,영산강,죽산보(영산강중류),나주,2.6,2.229,0.158,5.1
2024,7,2024.07.23,영산강,주암댐,주암댐,1.3,0.714,0.015,2.5
2024,7,2024.07.24,영산강,영산강상류,우치,1.2,1.88,0.088,3
2024,7,2024.07.24,영산강,영산강하구언,무안2,2.3,2.44,0.148,5.5
2024,7,2024.07.24,영산강,요천,요천3,1,1.911,0.068,2.7
2024,7,2024.07.24,영산강,지석천,지석천4,1.6,1.931,0.112,3.4
2024,7,2024.07.24,영산강,탐진강,탐진강5,1.3,1.468,0.108,3.3
2024,7,2024.07.24,영산강,황룡강,황룡강5,1.8,1.652,0.083,3.3
2024,7,2024.07.29,영산강,영산강상류,우치,1.3,1.825,0.102,3.8
2024,7,2024.07.29,영산강,영산강하구언,무안2,1.3,2.264,0.131,4.5
2024,7,2024.07.29,영산강,요천,요천3,1.1,1.807,0.059,2.9
2024,7,2024.07.29,영산강,죽산보(영산강중류),죽산,3,2.098,0.166,5
2024,7,2024.07.29,영산강,죽산보(영산강중류),광산,4.5,3.017,0.199,4.9
2024,7,2024.07.29,영산강,죽산보(영산강중류),나주,2.2,1.97,0.134,4.3
2024,7,2024.07.29,영산강,지석천,지석천4,0.8,1.759,0.104,3.7
2024,7,2024.07.29,영산강,탐진강,탐진강5,1.2,1.25,0.073,2.9
2024,7,2024.07.29,영산강,황룡강,황룡강5,2,1.324,0.088,4.5
2024,7,2024.07.30,영산강,주암댐,주암댐,0.7,0.742,0.015,2.2
2024,8,2024.08.05,영산강,영산강상류,우치,1.7,1.22,0.079,4
2024,8,2024.08.05,영산강,영산강상류,광주천2,3.2,1.147,0.152,4.1
2024,8,2024.08.05,영산강,영산강상류,풍영정천2,2.4,1.278,0.129,4.8
2024,8,2024.08.05,영산강,죽산보(영산강중류),죽산,3.5,2.224,0.21,5.3
2024,8,2024.08.05,영산강,죽산보(영산강중류),평동천,1.9,1.6,0.172,6
2024,8,2024.08.05,영산강,죽산보(영산강중류),광산,4.9,4.379,0.141,6.3
2024,8,2024.08.05,영산강,죽산보(영산강중류),나주,6.2,3.08,0.169,6.3
2024,8,2024.08.05,영산강,지석천,지석천4,1.9,1.829,0.116,3.9
2024,8,2024.08.05,영산강,황룡강,황룡강5,3,0.732,0.085,4.7
2024,8,2024.08.06,영산강,고막원천,고막원천4,2.8,1.624,0.232,6.6
2024,8,2024.08.06,영산강,영산강하구언,무안2,1.1,2.158,0.146,4.9
2024,8,2024.08.06,영산강,영산강하류,삼포천2,3,1.874,0.25,7.6
2024,8,2024.08.06,영산강,영산강하류,함평,2.4,2.24,0.229,5.1
2024,8,2024.08.06,영산강,영산강하류,함평천3,4.1,2.84,0.456,8
2024,8,2024.08.06,영산강,영암천,영암천2,3.6,1.416,0.162,7.8
2024,8,2024.08.06,영산강,주암댐,주암댐,0.8,0.798,0.017,2.4
2024,8,2024.08.06,영산강,죽산보(영산강중류),영산포2,2.8,2.532,0.181,5.4
2024,8,2024.08.08,영산강,섬진강댐,관촌,1.2,1.222,0.031,2.4
2024,8,2024.08.08,영산강,섬진강댐하류,임실,1.4,2.046,0.016,3
2024,8,2024.08.08,영산강,섬진강하류,계산,1.1,1.385,0.095,3.3
2024,8,2024.08.08,영산강,오수천,오수천2,2.3,1.319,0.117,3.2
2024,8,2024.08.08,영산강,요천,요천3,1.8,1.317,0.06,3
2024,8,2024.08.09,영산강,주암댐,동복천2,2,0.849,0.035,2.9
2024,8,2024.08.09,영산강,죽산보(영산강중류),문평천,2,2.684,0.065,2.9
2024,8,2024.08.09,영산강,죽산보(영산강중류),만봉천,2.7,1.249,0.146,4.8
2024,8,2024.08.09,영산강,죽산보(영산강중류),장성천2,3.2,1.615,0.205,5.1
2024,8,2024.08.09,영산강,죽산보(영산강중류),영산천,2.8,1.65,0.136,4.4
2024,8,2024.08.09,영산강,탐진강,탐진강4,3.5,1.016,0.061,4.4
2024,8,2024.08.09,영산강,탐진강,탐진강5,3.5,0.529,0.058,3.8
2024,8,2024.08.12,영산강,고막원천,고막원천4,1.7,1.353,0.152,5
2024,8,2024.08.12,영산강,영산강상류,우치,2.7,1.242,0.094,5.4
2024,8,2024.08.12,영산강,영산강하구언,무안2,2.2,1.521,0.096,6.6
2024,8,2024.08.12,영산강,영산강하류,삼포천2,3.6,0.951,0.15,7
2024,8,2024.08.12,영산강,영산강하류,함평,3.4,1.887,0.121,6.7
2024,8,2024.08.12,영산강,영산강하류,함평천3,3.9,1.029,0.178,7.4
2024,8,2024.08.12,영산강,영암천,영암천2,3.4,0.856,0.096,6.4
2024,8,2024.08.12,영산강,죽산보(영산강중류),영산포2,3.7,1.897,0.16,7.4
2024,8,2024.08.12,영산강,죽산보(영산강중류),죽산,3.7,2.093,0.12,5.4
2024,8,2024.08.12,영산강,죽산보(영산강중류),광산,3.1,2.311,0.16,5.9
2024,8,2024.08.12,영산강,죽산보(영산강중류),나주,4.5,3.327,0.172,7.1
2024,8,2024.08.13,영산강,섬진강댐,관촌,1,1.197,0.032,3.1
2024,8,2024.08.13,영산강,섬진강댐하류,임실,0.8,1.988,0.013,3.1
2024,8,2024.08.13,영산강,섬진강하류,계산,0.8,0.675,0.074,3.2
2024,8,2024.08.13,영산강,영산강상류,풍영정천2,1.3,1.393,0.129,4.3
2024,8,2024.08.13,영산강,오수천,오수천2,1.2,0.947,0.086,3.5
2024,8,2024.08.13,영산강,요천,요천3,1.9,1.625,0.147,3.8
2024,8,2024.08.13,영산강,주암댐,주암댐,0.5,0.717,0.012,2.2
2024,8,2024.08.14,영산강,영산강상류,광주천2,6.4,1.728,0.294,7.3
2024,8,2024.08.14,영산강,주암댐,동복천2,1.1,0.613,0.027,2.8
2024,8,2024.08.14,영산강,죽산보(영산강중류),문평천,1.6,2.406,0.062,3
2024,8,2024.08.14,영산강,죽산보(영산강중류),만봉천,1.3,1.044,0.146,4.5
2024,8,2024.08.14,영산강,죽산보(영산강중류),평동천,2.5,2.246,0.247,6.7
2024,8,2024.08.14,영산강,죽산보(영산강중류),장성천2,2.6,2.132,0.442,6.3
2024,8,2024.08.14,영산강,죽산보(영산강중류),영산천,1.2,1.58,0.113,4.2
2024,8,2024.08.14,영산강,지석천,지석천4,1.1,1.432,0.146,4.6
2024,8,2024.08.14,영산강,탐진강,탐진강4,2.7,0.824,0.076,5.3
2024,8,2024.08.14,영산강,탐진강,탐진강5,2.8,0.425,0.068,4.9
2024,8,2024.08.14,영산강,황룡강,황룡강5,2.2,0.678,0.054,4.3
2024,8,2024.08.19,영산강,고막원천,고막원천4,1.6,2.073,0.211,4.8
2024,8,2024.08.19,영산강,영산강상류,우치,1.7,1.466,0.124,4.1
2024,8,2024.08.19,영산강,영산강하구언,무안2,2.4,1.291,0.078,5.3
2024,8,2024.08.19,영산강,영산강하류,삼포천2,2.7,1.442,0.177,5.9
2024,8,2024.08.19,영산강,영산강하류,함평,2.9,2.648,0.172,5.8
2024,8,2024.08.19,영산강,영산강하류,함평천3,2.6,2.373,0.323,6.7
2024,8,2024.08.19,영산강,영암천,영암천2,3.3,0.761,0.124,7.2
2024,8,2024.08.19,영산강,죽산보(영산강중류),영산포2,3.7,2.321,0.174,5.8
2024,8,2024.08.19,영산강,죽산보(영산강중류),죽산,3.1,2.147,0.163,5.2
2024,8,2024.08.19,영산강,죽산보(영산강중류),광산,2.1,2.432,0.135,4.8
2024,8,2024.08.19,영산강,죽산보(영산강중류),나주,2.6,2.473,0.167,5
2024,8,2024.08.20,영산강,섬진강댐,관촌,1,1.801,0.06,2.8
2024,8,2024.08.20,영산강,섬진강댐하류,임실,0.7,1.808,0.022,3.2
2024,8,2024.08.20,영산강,오수천,오수천2,1.1,1.171,0.123,3.1
2024,8,2024.08.20,영산강,요천,요천3,1.2,1.234,0.073,3
2024,8,2024.08.20,영산강,주암댐,동복천2,1.1,0.623,0.024,2.4
2024,8,2024.08.20,영산강,주암댐,주암댐,0.8,0.73,0.011,2.2
2024,8,2024.08.20,영산강,지석천,지석천4,1.4,1.454,0.136,4
2024,8,2024.08.20,영산강,탐진강,탐진강4,1.5,0.768,0.076,3.7
2024,8,2024.08.20,영산강,탐진강,탐진강5,2.1,0.845,0.084,4.4
2024,8,2024.08.20,영산강,황룡강,황룡강5,1.3,1.285,0.073,3.7
2024,8,2024.08.28,영산강,섬진강하류,계산,1.2,1.093,0.094,3.3
2024,8,2024.08.28,영산강,영산강상류,풍영정천2,6,1.645,0.196,5
2024,8,2024.08.29,영산강,영산강상류,광주천2,5.4,1.73,0.213,7.2
2024,8,2024.08.29,영산강,죽산보(영산강중류),문평천,1.9,2.307,0.068,3.6
2024,8,2024.08.29,영산강,죽산보(영산강중류),만봉천,1.7,1.007,0.114,4.4
2024,8,2024.08.29,영산강,죽산보(영산강중류),평동천,2.2,2.067,0.183,5.8
2024,8,2024.08.29,영산강,죽산보(영산강중류),장성천2,3.3,2.158,0.335,5.6
2024,8,2024.08.29,영산강,죽산보(영산강중류),영산천,1.9,1.506,0.148,4.9
2024,8,2024.08.26,영산강,고막원천,고막원천4,3.8,1.988,0.179,5.4
2024,8,2024.08.26,영산강,영산강상류,우치,4.3,1.283,0.083,4.7
2024,8,2024.08.26,영산강,영산강하구언,무안2,2.8,1.255,0.08,4.7
2024,8,2024.08.26,영산강,영산강하류,삼포천2,6,1.23,0.1,6.6
2024,8,2024.08.26,영산강,영산강하류,함평,6.5,2.28,0.123,6
2024,8,2024.08.26,영산강,영산강하류,함평천3,5.1,1.765,0.182,5.7
2024,8,2024.08.26,영산강,영암천,영암천2,8,1.528,0.109,7.6
2024,8,2024.08.26,영산강,죽산보(영산강중류),영산포2,5.2,1.995,0.112,6.2
2024,8,2024.08.26,영산강,죽산보(영산강중류),죽산,5,1.753,0.099,5.2
2024,8,2024.08.26,영산강,죽산보(영산강중류),광산,6.9,3.835,0.148,5.9
2024,8,2024.08.26,영산강,죽산보(영산강중류),나주,6.4,2.431,0.14,5.8
2024,8,2024.08.27,영산강,주암댐,주암댐,1.1,0.677,0.009,2.2
2024,8,2024.08.28,영산강,섬진강댐,관촌,1.2,1.067,0.033,2.4
2024,8,2024.08.28,영산강,섬진강댐하류,임실,1.7,1.346,0.018,3.3
2024,8,2024.08.28,영산강,오수천,오수천2,1.3,1.318,0.144,3.6
2024,8,2024.08.28,영산강,요천,요천3,2.5,2.175,0.188,5
2024,8,2024.08.29,영산강,주암댐,동복천2,1.2,0.501,0.026,2.4
2024,8,2024.08.29,영산강,지석천,지석천4,2.5,1.524,0.115,4
2024,8,2024.08.29,영산강,탐진강,탐진강4,2.1,0.681,0.062,3.5
2024,8,2024.08.29,영산강,탐진강,탐진강5,2.4,0.508,0.053,4
2024,8,2024.08.29,영산강,황룡강,황룡강5,1.3,0.864,0.071,4
2024,9,2024.09.02,영산강,영산강상류,우치,1.6,1.042,0.078,4.4
2024,9,2024.09.02,영산강,영산강상류,광주천2,3.4,0.81,0.16,4.9
2024,9,2024.09.02,영산강,영산강상류,풍영정천2,2.1,0.988,0.109,4
2024,9,2024.09.02,영산강,죽산보(영산강중류),죽산,3.9,2.557,0.128,6.8
2024,9,2024.09.02,영산강,죽산보(영산강중류),평동천,2.2,2.638,0.145,5.9
2024,9,2024.09.02,영산강,죽산보(영산강중류),광산,3.5,4.446,0.12,6.5
2024,9,2024.09.02,영산강,죽산보(영산강중류),나주,3.4,2.513,0.136,6
2024,9,2024.09.02,영산강,지석천,지석천4,1,1.321,0.113,4.5
2024,9,2024.09.02,영산강,황룡강,황룡강5,2,0.639,0.058,4.5
2024,9,2024.09.03,영산강,고막원천,고막원천4,1.5,1.238,0.163,5.2
2024,9,2024.09.03,영산강,영산강하구언,무안2,2.8,1.253,0.096,8.3
2024,9,2024.09.03,영산강,영산강하류,삼포천2,2.1,0.955,0.105,6.2
2024,9,2024.09.03,영산강,영산강하류,함평,2.3,2.104,0.127,5.6
2024,9,2024.09.03,영산강,영산강하류,함평천3,2.6,1.362,0.12,5.4
2024,9,2024.09.03,영산강,영암천,영암천2,4.3,0.917,0.086,7.4
2024,9,2024.09.03,영산강,주암댐,주암댐,0.9,0.686,0.014,2.4
2024,9,2024.09.03,영산강,죽산보(영산강중류),영산포2,3,2.719,0.117,5.8
2024,9,2024.09.04,영산강,섬진강댐,관촌,1.2,0.54,0.032,2.8
2024,9,2024.09.04,영산강,섬진강댐하류,임실,1.3,1.245,0.022,3.6
2024,9,2024.09.04,영산강,섬진강하류,계산,0.8,0.627,0.068,3
2024,9,2024.09.04,영산강,오수천,오수천2,1.3,0.852,0.084,3.2
2024,9,2024.09.04,영산강,요천,요천3,1.6,1.234,0.044,3.2
2024,9,2024.09.05,영산강,주암댐,동복천2,1.1,0.409,0.027,2.5
2024,9,2024.09.05,영산강,죽산보(영산강중류),문평천,1.5,1.774,0.065,3.3
2024,9,2024.09.05,영산강,죽산보(영산강중류),만봉천,1.3,1.024,0.128,4.2
2024,9,2024.09.05,영산강,죽산보(영산강중류),장성천2,4.2,5.42,0.452,7.9
2024,9,2024.09.05,영산강,죽산보(영산강중류),영산천,1.2,3.833,0.091,4.2
2024,9,2024.09.05,영산강,탐진강,탐진강4,1.4,0.719,0.063,3.7
2024,9,2024.09.05,영산강,탐진강,탐진강5,2.1,0.406,0.051,4.4
2024,9,2024.09.09,영산강,고막원천,고막원천4,1.5,1.085,0.113,4.4
2024,9,2024.09.09,영산강,영산강상류,우치,1.8,1.085,0.095,4
2024,9,2024.09.09,영산강,영산강하구언,무안2,2.1,1.119,0.077,5.6
2024,9,2024.09.09,영산강,영산강하류,삼포천2,2.6,1.077,0.141,6.2
2024,9,2024.09.09,영산강,영산강하류,함평,3.7,1.814,0.111,6
2024,9,2024.09.09,영산강,영산강하류,함평천3,1.7,1.449,0.176,5.6
2024,9,2024.09.09,영산강,영암천,영암천2,2.4,0.953,0.092,6.2
2024,9,2024.09.09,영산강,죽산보(영산강중류),영산포2,3,2.544,0.121,6
2024,9,2024.09.09,영산강,죽산보(영산강중류),죽산,3.1,2.726,0.126,5.9
2024,9,2024.09.09,영산강,죽산보(영산강중류),광산,3.6,3.1,0.161,5.7
2024,9,2024.09.09,영산강,죽산보(영산강중류),나주,4.2,4.043,0.16,6.2
2024,9,2024.09.10,영산강,주암댐,주암댐,0.7,0.551,0.01,2.1
2024,9,2024.09.11,영산강,섬진강댐,관촌,1.1,0.768,0.037,3
2024,9,2024.09.11,영산강,섬진강댐하류,임실,1.8,0.945,0.025,4
2024,9,2024.09.11,영산강,섬진강하류,계산,0.6,0.771,0.077,2.9
2024,9,2024.09.11,영산강,영산강상류,풍영정천2,1.5,1.264,0.143,3.9
2024,9,2024.09.11,영산강,오수천,오수천2,1,0.983,0.097,3.6
2024,9,2024.09.11,영산강,요천,요천3,1,1.277,0.055,3.4
2024,9,2024.09.12,영산강,영산강상류,광주천2,4.2,2.915,0.151,6
2024,9,2024.09.12,영산강,주암댐,동복천2,1.1,0.357,0.037,2.7
2024,9,2024.09.12,영산강,죽산보(영산강중류),문평천,1.6,2.252,0.117,3.5
2024,9,2024.09.12,영산강,죽산보(영산강중류),만봉천,2,1.405,0.176,4.7
2024,9,2024.09.12,영산강,죽산보(영산강중류),평동천,1.6,1.422,0.144,5.2
2024,9,2024.09.12,영산강,죽산보(영산강중류),장성천2,2.7,2.788,0.302,5.6
2024,9,2024.09.12,영산강,죽산보(영산강중류),영산천,1.4,2.246,0.094,4.2
2024,9,2024.09.12,영산강,지석천,지석천4,1.1,1.867,0.145,4.3
2024,9,2024.09.12,영산강,탐진강,탐진강4,2.9,0.854,0.111,4.6
2024,9,2024.09.12,영산강,탐진강,탐진강5,2.9,0.723,0.086,4.5
2024,9,2024.09.12,영산강,황룡강,황룡강5,1.6,0.467,0.048,4.1
2024,9,2024.09.19,영산강,영산강상류,우치,2.8,1.205,0.129,5.6
2024,9,2024.09.19,영산강,영산강상류,광주천2,4.7,3.515,0.152,6.7
2024,9,2024.09.19,영산강,영산강하구언,무안2,6.2,1.286,0.156,11.4
2024,9,2024.09.19,영산강,오수천,오수천2,1.1,1.162,0.112,3.5
2024,9,2024.09.19,영산강,요천,요천3,2.3,1.767,0.126,4.7
2024,9,2024.09.19,영산강,주암댐,주암댐,0.9,0.543,0.018,2.4
2024,9,2024.09.19,영산강,죽산보(영산강중류),죽산,3.3,2.024,0.105,6.4
2024,9,2024.09.19,영산강,죽산보(영산강중류),평동천,1.8,1.759,0.217,5.6
2024,9,2024.09.19,영산강,죽산보(영산강중류),광산,3.3,4.434,0.167,5.8
2024,9,2024.09.19,영산강,죽산보(영산강중류),나주,4,3.64,0.153,6
2024,9,2024.09.19,영산강,지석천,지석천4,0.9,2.437,0.203,4.8
2024,9,2024.09.19,영산강,탐진강,탐진강4,1.3,1.277,0.11,3.4
2024,9,2024.09.19,영산강,탐진강,탐진강5,1.5,0.696,0.069,3.9
2024,9,2024.09.19,영산강,황룡강,황룡강5,1.7,0.532,0.058,4.5
2024,9,2024.09.25,영산강,고막원천,고막원천4,1.2,2.84,0.244,6.3
2024,9,2024.09.25,영산강,영산강상류,풍영정천2,1.4,2.028,0.114,4.9
2024,9,2024.09.25,영산강,영산강하류,삼포천2,1.2,1.881,0.181,5.6
2024,9,2024.09.25,영산강,영산강하류,함평,1.7,2.7,0.152,5.2
2024,9,2024.09.25,영산강,영산강하류,함평천3,1.8,2.908,0.197,6.9
2024,9,2024.09.25,영산강,영암천,영암천2,1.3,1.636,0.155,4.6
2024,9,2024.09.25,영산강,죽산보(영산강중류),영산포2,1.9,2.776,0.139,4.6
2024,9,2024.09.26,영산강,섬진강댐,관촌,2.4,2.863,0.039,1.9
2024,9,2024.09.26,영산강,섬진강댐하류,임실,2.4,1.741,0.026,3.3
2024,9,2024.09.26,영산강,섬진강하류,계산,2.5,1.537,0.058,2.7
2024,9,2024.09.27,영산강,주암댐,동복천2,0.9,1.068,0.033,2.5
2024,9,2024.09.27,영산강,죽산보(영산강중류),문평천,1.2,3.04,0.109,3.3
2024,9,2024.09.27,영산강,죽산보(영산강중류),만봉천,1.2,2.734,0.145,4.1
2024,9,2024.09.27,영산강,죽산보(영산강중류),장성천2,6.5,5.217,0.464,7.1
2024,9,2024.09.27,영산강,죽산보(영산강중류),영산천,1.3,3.576,0.187,4.8
2024,9,2024.09.23,영산강,주암댐,주암댐,0.7,0.602,0.018,2.1
2024,9,2024.09.23,영산강,죽산보(영산강중류),죽산,1.5,2.461,0.187,4.4
2024,9,2024.09.23,영산강,죽산보(영산강중류),광산,3.4,3.029,0.267,5.4
2024,9,2024.09.23,영산강,죽산보(영산강중류),나주,2.4,2.673,0.196,4.4
2024,9,2024.09.25,영산강,영산강상류,우치,1,2.277,0.109,3.7
2024,9,2024.09.25,영산강,영산강하구언,무안2,2.7,2.321,0.089,4.9
2024,9,2024.09.26,영산강,오수천,오수천2,2.4,2.436,0.091,2.8
2024,9,2024.09.26,영산강,요천,요천3,2.9,2.214,0.063,2.9
2024,9,2024.09.27,영산강,영산강상류,광주천2,1.7,4.036,0.114,3.4
2024,9,2024.09.27,영산강,죽산보(영산강중류),평동천,2.6,4.945,0.226,5.9
2024,9,2024.09.27,영산강,지석천,지석천4,1.6,2.842,0.116,3.4
2024,9,2024.09.27,영산강,탐진강,탐진강4,1,1.74,0.078,2.7
2024,9,2024.09.27,영산강,탐진강,탐진강5,1,2.005,0.099,3
2024,9,2024.09.27,영산강,황룡강,황룡강5,1.5,2.1,0.064,3.8
2024,10,2024.10.02,영산강,영산강상류,우치,1.2,1.523,0.077,3.6
2024,10,2024.10.02,영산강,영산강하구언,무안2,2.4,2.312,0.108,4.8
2024,10,2024.10.02,영산강,요천,요천3,1.7,1.895,0.052,3
2024,10,2024.10.02,영산강,주암댐,주암댐,0.8,0.764,0.021,2.3
2024,10,2024.10.02,영산강,죽산보(영산강중류),문평천,1.9,3.775,0.233,3.9
2024,10,2024.10.02,영산강,죽산보(영산강중류),죽산,4.5,2.892,0.076,5.2
2024,10,2024.10.02,영산강,죽산보(영산강중류),만봉천,1.3,2.022,0.117,4
2024,10,2024.10.02,영산강,죽산보(영산강중류),광산,4.2,4.673,0.093,5.4
2024,10,2024.10.02,영산강,죽산보(영산강중류),나주,4.6,3.511,0.108,5.3
2024,10,2024.10.02,영산강,지석천,지석천4,2,2.957,0.147,3.8
2024,10,2024.10.02,영산강,탐진강,탐진강5,1.5,1.138,0.049,3.3
2024,10,2024.10.02,영산강,황룡강,황룡강5,3.2,1.11,0.061,4.9
2024,10,2024.10.07,영산강,섬진강하류,계산,0.6,1.516,0.037,2.5
2024,10,2024.10.08,영산강,죽산보(영산강중류),장성천2,3.4,10.055,0.486,7.8
2024,10,2024.10.08,영산강,죽산보(영산강중류),영산천,1.9,4.298,0.082,4
2024,10,2024.10.08,영산강,탐진강,탐진강4,1.4,0.994,0.051,3.2
2024,10,2024.10.14,영산강,고막원천,고막원천4,2.1,1.197,0.114,5.1
2024,10,2024.10.14,영산강,영산강하류,삼포천2,2.2,2.106,0.157,6
2024,10,2024.10.14,영산강,영산강하류,함평,3.4,3.051,0.085,5.3
2024,10,2024.10.14,영산강,영산강하류,함평천3,2.5,2.429,0.155,6.1
2024,10,2024.10.14,영산강,영암천,영암천2,3.4,2.085,0.153,6
2024,10,2024.10.14,영산강,죽산보(영산강중류),영산포2,3.4,3.138,0.094,5.7
2024,10,2024.10.16,영산강,섬진강댐,관촌,0.7,1.473,0.027,2.2
2024,10,2024.10.16,영산강,섬진강댐하류,임실,0.8,1.576,0.05,3.5
2024,10,2024.10.16,영산강,영산강상류,풍영정천2,3.3,2.075,0.288,6.8
2024,10,2024.10.16,영산강,오수천,오수천2,1.1,2.051,0.128,3.1
2024,10,2024.10.17,영산강,영산강상류,광주천2,2.4,3.084,0.164,4.9
2024,10,2024.10.17,영산강,주암댐,동복천2,0.7,0.952,0.041,2.1
2024,10,2024.10.17,영산강,죽산보(영산강중류),평동천,1.7,3.124,0.238,6.3
2024,10,2024.10.07,영산강,죽산보(영산강중류),죽산,3.1,3.502,0.073,5.1
2024,10,2024.10.07,영산강,죽산보(영산강중류),광산,4.6,3.972,0.077,6.3
2024,10,2024.10.07,영산강,죽산보(영산강중류),나주,4.7,3.42,0.079,5.6
2024,10,2024.10.07,영산강,황룡강,황룡강5,3.1,0.751,0.049,5.1
2024,10,2024.10.08,영산강,영산강상류,우치,0.9,1.74,0.051,3.7
2024,10,2024.10.08,영산강,영산강하구언,무안2,1.7,2.245,0.09,4.6
2024,10,2024.10.08,영산강,요천,요천3,1.4,2.221,0.034,3.1
2024,10,2024.10.08,영산강,주암댐,주암댐,0.7,0.745,0.016,2.6
2024,10,2024.10.08,영산강,지석천,지석천4,1.1,2.26,0.07,3.2
2024,10,2024.10.08,영산강,탐진강,탐진강5,1.2,0.995,0.036,3.1
2024,10,2024.10.16,영산강,섬진강하류,계산,0.6,1.656,0.085,2.7
2024,10,2024.10.17,영산강,죽산보(영산강중류),문평천,1.5,3.433,0.284,4
2024,10,2024.10.17,영산강,죽산보(영산강중류),만봉천,1.2,2.119,0.164,3.8
2024,10,2024.10.17,영산강,죽산보(영산강중류),장성천2,2,5.258,0.693,6.3
2024,10,2024.10.17,영산강,죽산보(영산강중류),영산천,1.5,3.584,0.186,4.2
2024,10,2024.10.17,영산강,탐진강,탐진강4,1.7,1.3,0.09,3.8
2024,10,2024.10.21,영산강,고막원천,고막원천4,1.8,3.536,0.244,5.7
2024,10,2024.10.21,영산강,영산강하류,삼포천2,2.7,2.588,0.154,6.3
2024,10,2024.10.21,영산강,영산강하류,함평,4,4.11,0.151,5.9
2024,10,2024.10.21,영산강,영산강하류,함평천3,1.6,3.762,0.193,5.9
2024,10,2024.10.21,영산강,영암천,영암천2,2,2.181,0.154,5.5
2024,10,2024.10.21,영산강,죽산보(영산강중류),영산포2,4.3,4.733,0.098,5
2024,10,2024.10.23,영산강,섬진강댐,관촌,0.8,1.898,0.027,2.3
2024,10,2024.10.23,영산강,섬진강댐하류,임실,0.9,1.82,0.015,3.2
2024,10,2024.10.23,영산강,영산강상류,풍영정천2,3.1,2.189,0.188,8
2024,10,2024.10.23,영산강,오수천,오수천2,1.5,2.288,0.186,5.1
2024,10,2024.10.24,영산강,영산강상류,광주천2,2,3.227,0.115,5
2024,10,2024.10.24,영산강,주암댐,동복천2,0.6,1.635,0.029,1.9
2024,10,2024.10.24,영산강,죽산보(영산강중류),평동천,2,2.455,0.13,4.3
2024,10,2024.10.14,영산강,영산강상류,우치,2,1.429,0.109,4
2024,10,2024.10.14,영산강,영산강하구언,무안2,1.1,2.219,0.132,4.7
2024,10,2024.10.14,영산강,죽산보(영산강중류),죽산,5.1,3.18,0.096,6
2024,10,2024.10.14,영산강,죽산보(영산강중류),광산,4.5,6.071,0.109,6.1
2024,10,2024.10.14,영산강,죽산보(영산강중류),나주,3.8,4.368,0.11,5
2024,10,2024.10.15,영산강,주암댐,주암댐,1,0.76,0.015,2.6
2024,10,2024.10.16,영산강,요천,요천3,1.2,1.778,0.121,3.4
2024,10,2024.10.17,영산강,지석천,지석천4,1.1,2.616,0.131,3.8
2024,10,2024.10.17,영산강,탐진강,탐진강5,1.5,1.217,0.085,3.7
2024,10,2024.10.17,영산강,황룡강,황룡강5,1.6,1.525,0.154,5.2
2024,10,2024.10.23,영산강,섬진강하류,계산,1.1,1.893,0.144,4.3
2024,10,2024.10.24,영산강,죽산보(영산강중류),문평천,1.8,3.91,0.283,5.3
2024,10,2024.10.24,영산강,죽산보(영산강중류),만봉천,1.6,3.082,0.248,5.4
2024,10,2024.10.24,영산강,죽산보(영산강중류),장성천2,2.2,4.835,0.586,6.4
2024,10,2024.10.24,영산강,죽산보(영산강중류),영산천,1.2,3.52,0.135,5
2024,10,2024.10.24,영산강,탐진강,탐진강4,1.5,1.843,0.092,3.1
2024,10,2024.10.28,영산강,영산강상류,광주천2,2.1,4.727,0.079,3.8
2024,10,2024.10.28,영산강,영산강상류,풍영정천2,2.3,2.345,0.106,4.5
